Group,ID,List,Target,RT,RT_log,Critical_Filler,Word_Nonword,Relation_type,Branching,accuracy
L2,L2_18,A,unripeness,1008,6.9157,Critical,Word,Unrelated,Left,incorrect
L2,L2_18,A,uncleverness,1328,7.1914,Critical,Word,NonConstituent,Left,incorrect
L2,L2_18,A,recomputable,1865,7.531,Critical,Word,Unrelated,Left,correct
L2,L2_18,A,reobtainable,982,6.8896,Critical,Word,NonConstituent,Left,correct
L2,L2_18,A,unreadable,1026,6.9334,Critical,Word,Unrelated,Right,correct
L2,L2_18,A,unskillful,882,6.7822,Critical,Word,Constituent,Right,correct
L2,L2_18,A,unavoidable,1508,7.3185,Critical,Word,Unrelated,Right,correct
L2,L2_18,A,reclosable,1418,7.257,Critical,Word,NonConstituent,Left,incorrect
L2,L2_18,A,unwariness,1178,7.0716,Critical,Word,NonConstituent,Left,incorrect
L2,L2_18,A,undeniable,1470,7.293,Critical,Word,Unrelated,Right,correct
L2,L2_18,A,resealable,1424,7.2612,Critical,Word,Unrelated,Left,incorrect
L2,L2_18,A,unhappiness,1760,7.4731,Critical,Word,Unrelated,Left,correct
L2,L2_19,B,reattachable,1719,7.4495,Critical,Word,NonConstituent,Left,incorrect
L2,L2_19,B,unawareness,1134,7.0335,Critical,Word,Constituent,Left,correct
L2,L2_19,B,readjustable,0,NA,Critical,Word,Constituent,Left,incorrect
L2,L2_19,B,unskillful,1296,7.167,Critical,Word,Constituent,Right,correct
L2,L2_19,B,unavoidable,836,6.7286,Critical,Word,Unrelated,Right,correct
L2,L2_19,B,unholiness,981,6.8886,Critical,Word,NonConstituent,Left,incorrect
L2,L2_19,B,unclearness,1619,7.3896,Critical,Word,NonConstituent,Left,incorrect
L2,L2_19,B,unwariness,1219,7.1058,Critical,Word,Unrelated,Left,incorrect
L2,L2_19,B,rehydratable,1439,7.2717,Critical,Word,NonConstituent,Left,incorrect
L2,L2_19,B,resealable,1890,7.5443,Critical,Word,Constituent,Left,incorrect
L2,L2_19,B,unbreakable,923,6.8276,Critical,Word,Constituent,Right,correct
L2,L2_19,B,reusable,887,6.7878,Critical,Word,Unrelated,Left,correct
L2,L2_19,B,unreadable,1049,6.9556,Critical,Word,Unrelated,Right,correct
L2,L2_19,B,uneventful,1465,7.2896,Critical,Word,Unrelated,Right,incorrect
L2,L2_19,B,untruthful,1729,7.4553,Critical,Word,Constituent,Right,correct
L2,L2_19,B,unkindness,881,6.7811,Critical,Word,Unrelated,Left,correct
L2,L2_19,B,unhappiness,637,6.4568,Critical,Word,Constituent,Left,correct
L2,L2_19,B,untouchable,816,6.7044,Critical,Word,Constituent,Right,correct
L2,L2_19,B,unmovable,1211,7.0992,Critical,Word,Constituent,Right,correct
L2,L2_19,B,ungraceful,966,6.8732,Critical,Word,Constituent,Right,correct
L2,L2_19,B,unripeness,777,6.6554,Critical,Word,Constituent,Left,incorrect
L2,L2_19,B,unresentful,1051,6.9575,Critical,Word,Unrelated,Right,incorrect
L2,L2_19,B,unthankful,1244,7.1261,Critical,Word,Unrelated,Right,correct
L2,L2_19,B,unsharpness,1158,7.0544,Critical,Word,NonConstituent,Left,correct
L2,L2_19,B,uncleverness,1278,7.1531,Critical,Word,Unrelated,Left,incorrect
L2,L2_19,B,resellable,918,6.8222,Critical,Word,NonConstituent,Left,incorrect
L2,L2_19,B,recomputable,1340,7.2004,Critical,Word,Constituent,Left,incorrect
L2,L2_19,B,reclosable,807,6.6933,Critical,Word,Unrelated,Left,incorrect
L2,L2_19,B,reobtainable,1907,7.5533,Critical,Word,Unrelated,Left,correct
L2,L2_19,B,undeniable,1071,6.9763,Critical,Word,Unrelated,Right,correct
L2,L2_20,C,resealable,1710,7.4442,Critical,Word,NonConstituent,Left,correct
L2,L2_20,C,unresentful,1898,7.5486,Critical,Word,Unrelated,Right,incorrect
L2,L2_20,C,unmovable,1037,6.9441,Critical,Word,Constituent,Right,correct
L2,L2_20,C,unreadable,932,6.8373,Critical,Word,Unrelated,Right,correct
L2,L2_20,C,unhappiness,986,6.8937,Critical,Word,NonConstituent,Left,correct
L2,L2_20,C,recomputable,1629,7.3957,Critical,Word,NonConstituent,Left,incorrect
L2,L2_20,C,reobtainable,1984,7.5929,Critical,Word,Constituent,Left,correct
L2,L2_20,C,unwariness,0,NA,Critical,Word,Constituent,Left,incorrect
L2,L2_20,C,untruthful,973,6.8804,Critical,Word,Constituent,Right,correct
L2,L2_20,C,unbreakable,694,6.5425,Critical,Word,Constituent,Right,correct
L2,L2_20,C,rehydratable,867,6.765,Critical,Word,Unrelated,Left,incorrect
L2,L2_20,C,reusable,945,6.8512,Critical,Word,Constituent,Left,correct
L2,L2_20,C,uneventful,1316,7.1824,Critical,Word,Unrelated,Right,incorrect
L2,L2_20,C,resellable,1774,7.481,Critical,Word,Unrelated,Left,correct
L2,L2_20,C,unsharpness,0,NA,Critical,Word,Unrelated,Left,incorrect
L2,L2_20,C,untouchable,724,6.5848,Critical,Word,Constituent,Right,correct
L2,L2_20,C,unskillful,692,6.5396,Critical,Word,Constituent,Right,correct
L2,L2_20,C,ungraceful,694,6.5425,Critical,Word,Constituent,Right,correct
L2,L2_20,C,unawareness,1150,7.0475,Critical,Word,NonConstituent,Left,correct
L2,L2_20,C,unclearness,1628,7.3951,Critical,Word,Unrelated,Left,incorrect
L2,L2_20,C,unthankful,1685,7.4295,Critical,Word,Unrelated,Right,correct
L2,L2_20,C,unkindness,730,6.593,Critical,Word,Constituent,Left,correct
L2,L2_20,C,uncleverness,1813,7.5027,Critical,Word,Constituent,Left,correct
L2,L2_20,C,unavoidable,1017,6.9246,Critical,Word,Unrelated,Right,correct
L2,L2_20,C,unripeness,1022,6.9295,Critical,Word,NonConstituent,Left,incorrect
L2,L2_20,C,reclosable,1257,7.1365,Critical,Word,Constituent,Left,incorrect
L2,L2_20,C,unholiness,954,6.8607,Critical,Word,Unrelated,Left,incorrect
L2,L2_20,C,undeniable,914,6.8178,Critical,Word,Unrelated,Right,correct
L2,L2_20,C,reattachable,1530,7.333,Critical,Word,Unrelated,Left,correct
L2,L2_20,C,readjustable,1421,7.2591,Critical,Word,NonConstituent,Left,correct
L2,L2_21,D,unreadable,0,NA,Critical,Word,Constituent,Right,incorrect
L2,L2_21,D,reclosable,1465,7.2896,Critical,Word,NonConstituent,Left,correct
L2,L2_21,D,reobtainable,1336,7.1974,Critical,Word,NonConstituent,Left,incorrect
L2,L2_21,D,unthankful,1797,7.4939,Critical,Word,Constituent,Right,incorrect
L2,L2_21,D,ungraceful,1226,7.1115,Critical,Word,Unrelated,Right,incorrect
L2,L2_21,D,unclearness,1728,7.4547,Critical,Word,Constituent,Left,incorrect
L2,L2_21,D,unawareness,1365,7.2189,Critical,Word,Unrelated,Left,incorrect
L2,L2_21,D,unripeness,0,NA,Critical,Word,Unrelated,Left,incorrect
L2,L2_21,D,unbreakable,1115,7.0166,Critical,Word,Unrelated,Right,correct
L2,L2_21,D,resealable,1612,7.3852,Critical,Word,Unrelated,Left,correct
L2,L2_21,D,readjustable,1760,7.4731,Critical,Word,Unrelated,Left,correct
L2,L2_21,D,unskillful,1172,7.0665,Critical,Word,Unrelated,Right,correct
L2,L2_21,D,uncleverness,1217,7.1041,Critical,Word,NonConstituent,Left,incorrect
L2,L2_21,D,rehydratable,0,NA,Critical,Word,Constituent,Left,incorrect
L2,L2_21,D,recomputable,1812,7.5022,Critical,Word,Unrelated,Left,correct
L2,L2_21,D,unholiness,963,6.8701,Critical,Word,Constituent,Left,correct
L2,L2_21,D,untouchable,1296,7.167,Critical,Word,Unrelated,Right,correct
L2,L2_21,D,resellable,0,NA,Critical,Word,Constituent,Left,incorrect
L2,L2_21,D,reusable,1224,7.1099,Critical,Word,NonConstituent,Left,correct
L2,L2_21,D,unavoidable,1120,7.0211,Critical,Word,Constituent,Right,correct
L2,L2_21,D,uneventful,1070,6.9754,Critical,Word,Constituent,Right,incorrect
L2,L2_21,D,unresentful,1330,7.1929,Critical,Word,Constituent,Right,correct
L2,L2_21,D,unsharpness,1160,7.0562,Critical,Word,Constituent,Left,correct
L2,L2_21,D,unkindness,835,6.7274,Critical,Word,NonConstituent,Left,incorrect
L2,L2_21,D,unmovable,1739,7.4611,Critical,Word,Unrelated,Right,correct
L2,L2_21,D,untruthful,872,6.7708,Critical,Word,Unrelated,Right,correct
L2,L2_21,D,unwariness,1123,7.0238,Critical,Word,NonConstituent,Left,incorrect
L2,L2_21,D,reattachable,1309,7.177,Critical,Word,Constituent,Left,correct
L2,L2_21,D,unhappiness,1028,6.9354,Critical,Word,Unrelated,Left,correct
L2,L2_21,D,undeniable,841,6.7346,Critical,Word,Constituent,Right,correct
L2,L2_22,E,unthankful,870,6.7685,Critical,Word,Constituent,Right,correct
L2,L2_22,E,unripeness,1994,7.5979,Critical,Word,Constituent,Left,incorrect
L2,L2_22,E,ungraceful,840,6.7334,Critical,Word,Unrelated,Right,correct
L2,L2_22,E,untruthful,862,6.7593,Critical,Word,Unrelated,Right,correct
L2,L2_22,E,unresentful,1424,7.2612,Critical,Word,Constituent,Right,correct
L2,L2_22,E,unmovable,1070,6.9754,Critical,Word,Unrelated,Right,incorrect
L2,L2_22,E,uncleverness,1705,7.4413,Critical,Word,Unrelated,Left,incorrect
L2,L2_22,E,unholiness,1386,7.2342,Critical,Word,NonConstituent,Left,correct
L2,L2_22,E,unreadable,945,6.8512,Critical,Word,Constituent,Right,correct
L2,L2_22,E,reusable,1391,7.2378,Critical,Word,Unrelated,Left,correct
L2,L2_22,E,unwariness,1359,7.2145,Critical,Word,Unrelated,Left,incorrect
L2,L2_22,E,reobtainable,1649,7.4079,Critical,Word,Unrelated,Left,correct
L2,L2_22,E,resellable,918,6.8222,Critical,Word,NonConstituent,Left,incorrect
L2,L2_22,E,undeniable,948,6.8544,Critical,Word,Constituent,Right,correct
L2,L2_22,E,rehydratable,954,6.8607,Critical,Word,NonConstituent,Left,correct
L2,L2_22,E,unhappiness,943,6.8491,Critical,Word,Constituent,Left,correct
L2,L2_22,E,uneventful,774,6.6516,Critical,Word,Constituent,Right,correct
L2,L2_22,E,reattachable,1216,7.1033,Critical,Word,NonConstituent,Left,correct
L2,L2_22,E,unawareness,1422,7.2598,Critical,Word,Constituent,Left,correct
L2,L2_22,E,readjustable,990,6.8977,Critical,Word,Constituent,Left,correct
L2,L2_22,E,unkindness,1027,6.9344,Critical,Word,Unrelated,Left,correct
L2,L2_22,E,resealable,1067,6.9726,Critical,Word,Constituent,Left,correct
L2,L2_22,E,unavoidable,697,6.5468,Critical,Word,Constituent,Right,correct
L2,L2_22,E,untouchable,779,6.658,Critical,Word,Unrelated,Right,correct
L2,L2_22,E,unskillful,724,6.5848,Critical,Word,Unrelated,Right,correct
L2,L2_22,E,unbreakable,701,6.5525,Critical,Word,Unrelated,Right,correct
L2,L2_22,E,recomputable,696,6.5453,Critical,Word,Constituent,Left,correct
L2,L2_22,E,unclearness,729,6.5917,Critical,Word,NonConstituent,Left,correct
L2,L2_22,E,unsharpness,1719,7.4495,Critical,Word,NonConstituent,Left,incorrect
L2,L2_22,E,reclosable,1723,7.4518,Critical,Word,Unrelated,Left,incorrect
L2,L2_23,F,unkindness,1618,7.3889,Critical,Word,Constituent,Left,correct
L2,L2_23,F,untouchable,1182,7.075,Critical,Word,Unrelated,Right,correct
L2,L2_23,F,reusable,1175,7.069,Critical,Word,Constituent,Left,correct
L2,L2_23,F,reattachable,1498,7.3119,Critical,Word,Unrelated,Left,correct
L2,L2_23,F,unsharpness,1126,7.0264,Critical,Word,Unrelated,Left,correct
L2,L2_23,F,reclosable,1339,7.1997,Critical,Word,Constituent,Left,correct
L2,L2_23,F,unreadable,988,6.8957,Critical,Word,Constituent,Right,correct
L2,L2_23,F,readjustable,1012,6.9197,Critical,Word,NonConstituent,Left,correct
L2,L2_23,F,untruthful,724,6.5848,Critical,Word,Unrelated,Right,correct
L2,L2_23,F,resealable,897,6.7991,Critical,Word,NonConstituent,Left,correct
L2,L2_23,F,unholiness,678,6.5191,Critical,Word,Unrelated,Left,incorrect
L2,L2_23,F,unbreakable,939,6.8448,Critical,Word,Unrelated,Right,correct
L2,L2_23,F,unthankful,940,6.8459,Critical,Word,Constituent,Right,correct
L2,L2_23,F,unavoidable,691,6.5381,Critical,Word,Constituent,Right,correct
L2,L2_23,F,unripeness,967,6.8742,Critical,Word,NonConstituent,Left,correct
L2,L2_23,F,unskillful,938,6.8437,Critical,Word,Unrelated,Right,correct
L2,L2_23,F,unclearness,833,6.725,Critical,Word,Unrelated,Left,correct
L2,L2_23,F,undeniable,884,6.7845,Critical,Word,Constituent,Right,correct
L2,L2_23,F,unawareness,699,6.5497,Critical,Word,NonConstituent,Left,correct
L2,L2_23,F,rehydratable,750,6.6201,Critical,Word,Unrelated,Left,incorrect
L2,L2_23,F,unwariness,864,6.7616,Critical,Word,Constituent,Left,incorrect
L2,L2_23,F,uncleverness,853,6.7488,Critical,Word,Constituent,Left,correct
L2,L2_23,F,uneventful,852,6.7476,Critical,Word,Constituent,Right,correct
L2,L2_23,F,unmovable,1164,7.0596,Critical,Word,Unrelated,Right,correct
L2,L2_23,F,recomputable,1460,7.2862,Critical,Word,NonConstituent,Left,correct
L2,L2_23,F,ungraceful,788,6.6695,Critical,Word,Unrelated,Right,correct
L2,L2_23,F,unhappiness,1026,6.9334,Critical,Word,NonConstituent,Left,correct
L2,L2_23,F,unresentful,1453,7.2814,Critical,Word,Constituent,Right,incorrect
L2,L2_23,F,resellable,1043,6.9499,Critical,Word,Unrelated,Left,correct
L2,L2_23,F,reobtainable,866,6.7639,Critical,Word,Constituent,Left,correct
L2,L2_24,A,untouchable,891,6.7923,Critical,Word,Constituent,Right,correct
L2,L2_24,A,unsharpness,0,NA,Critical,Word,Constituent,Left,incorrect
L2,L2_24,A,unresentful,1254,7.1341,Critical,Word,Unrelated,Right,correct
L2,L2_24,A,resealable,1058,6.9641,Critical,Word,Unrelated,Left,correct
L2,L2_24,A,uneventful,830,6.7214,Critical,Word,Unrelated,Right,correct
L2,L2_24,A,reobtainable,1351,7.2086,Critical,Word,NonConstituent,Left,correct
L2,L2_24,A,unripeness,1415,7.2549,Critical,Word,Unrelated,Left,incorrect
L2,L2_24,A,unawareness,707,6.561,Critical,Word,Unrelated,Left,correct
L2,L2_24,A,unmovable,1040,6.947,Critical,Word,Constituent,Right,correct
L2,L2_24,A,unwariness,1114,7.0157,Critical,Word,NonConstituent,Left,correct
L2,L2_24,A,ungraceful,671,6.5088,Critical,Word,Constituent,Right,correct
L2,L2_24,A,unthankful,844,6.7382,Critical,Word,Unrelated,Right,correct
L2,L2_24,A,reattachable,743,6.6107,Critical,Word,Constituent,Left,correct
L2,L2_24,A,unholiness,940,6.8459,Critical,Word,Constituent,Left,incorrect
L2,L2_24,A,unclearness,746,6.6147,Critical,Word,Constituent,Left,correct
L2,L2_24,A,unbreakable,898,6.8002,Critical,Word,Constituent,Right,correct
L2,L2_24,A,rehydratable,1327,7.1907,Critical,Word,Constituent,Left,correct
L2,L2_24,A,unkindness,886,6.7867,Critical,Word,NonConstituent,Left,correct
L2,L2_24,A,unhappiness,697,6.5468,Critical,Word,Unrelated,Left,correct
L2,L2_24,A,unreadable,965,6.8721,Critical,Word,Unrelated,Right,correct
L2,L2_24,A,readjustable,880,6.7799,Critical,Word,Unrelated,Left,correct
L2,L2_24,A,unskillful,1003,6.9108,Critical,Word,Constituent,Right,correct
L2,L2_24,A,reusable,574,6.3526,Critical,Word,NonConstituent,Left,correct
L2,L2_24,A,resellable,1429,7.2647,Critical,Word,Constituent,Left,correct
L2,L2_24,A,unavoidable,1066,6.9717,Critical,Word,Unrelated,Right,correct
L2,L2_24,A,reclosable,1719,7.4495,Critical,Word,NonConstituent,Left,incorrect
L2,L2_24,A,recomputable,1335,7.1967,Critical,Word,Unrelated,Left,correct
L2,L2_24,A,uncleverness,1351,7.2086,Critical,Word,NonConstituent,Left,incorrect
L2,L2_24,A,undeniable,918,6.8222,Critical,Word,Unrelated,Right,correct
L2,L2_24,A,untruthful,684,6.528,Critical,Word,Constituent,Right,correct
L2,L2_25,B,untouchable,850,6.7452,Critical,Word,Constituent,Right,correct
L2,L2_25,B,ungraceful,486,6.1862,Critical,Word,Constituent,Right,incorrect
L2,L2_25,B,unholiness,501,6.2166,Critical,Word,NonConstituent,Left,incorrect
L2,L2_25,B,unreadable,738,6.6039,Critical,Word,Unrelated,Right,correct
L2,L2_25,B,unawareness,637,6.4568,Critical,Word,Constituent,Left,correct
L2,L2_25,B,uncleverness,727,6.5889,Critical,Word,Unrelated,Left,correct
L2,L2_25,B,unavoidable,622,6.4329,Critical,Word,Unrelated,Right,correct
L2,L2_25,B,unresentful,815,6.7032,Critical,Word,Unrelated,Right,correct
L2,L2_25,B,untruthful,632,6.4489,Critical,Word,Constituent,Right,correct
L2,L2_25,B,reobtainable,964,6.8711,Critical,Word,Unrelated,Left,incorrect
L2,L2_25,B,reattachable,1258,7.1373,Critical,Word,NonConstituent,Left,correct
L2,L2_25,B,unbreakable,726,6.5876,Critical,Word,Constituent,Right,correct
L2,L2_25,B,undeniable,784,6.6644,Critical,Word,Unrelated,Right,correct
L2,L2_25,B,rehydratable,892,6.7935,Critical,Word,NonConstituent,Left,correct
L2,L2_25,B,unwariness,891,6.7923,Critical,Word,Unrelated,Left,correct
L2,L2_25,B,uneventful,668,6.5043,Critical,Word,Unrelated,Right,correct
L2,L2_25,B,resellable,1059,6.9651,Critical,Word,NonConstituent,Left,correct
L2,L2_25,B,unmovable,1317,7.1831,Critical,Word,Constituent,Right,correct
L2,L2_25,B,recomputable,1061,6.967,Critical,Word,Constituent,Left,correct
L2,L2_25,B,resealable,975,6.8824,Critical,Word,Constituent,Left,correct
L2,L2_25,B,readjustable,799,6.6834,Critical,Word,Constituent,Left,correct
L2,L2_25,B,unhappiness,884,6.7845,Critical,Word,Constituent,Left,correct
L2,L2_25,B,unthankful,975,6.8824,Critical,Word,Unrelated,Right,correct
L2,L2_25,B,reusable,818,6.7069,Critical,Word,Unrelated,Left,correct
L2,L2_25,B,unkindness,855,6.7511,Critical,Word,Unrelated,Left,correct
L2,L2_25,B,reclosable,995,6.9027,Critical,Word,Unrelated,Left,correct
L2,L2_25,B,unsharpness,732,6.5958,Critical,Word,NonConstituent,Left,correct
L2,L2_25,B,unripeness,1629,7.3957,Critical,Word,Constituent,Left,incorrect
L2,L2_25,B,unclearness,560,6.3279,Critical,Word,NonConstituent,Left,correct
L2,L2_25,B,unskillful,556,6.3208,Critical,Word,Constituent,Right,correct
L2,L2_26,C,uneventful,778,6.6567,Critical,Word,Unrelated,Right,correct
L2,L2_26,C,untouchable,815,6.7032,Critical,Word,Constituent,Right,correct
L2,L2_26,C,unskillful,1001,6.9088,Critical,Word,Constituent,Right,correct
L2,L2_26,C,unavoidable,845,6.7393,Critical,Word,Unrelated,Right,correct
L2,L2_26,C,unholiness,1174,7.0682,Critical,Word,Unrelated,Left,incorrect
L2,L2_26,C,rehydratable,645,6.4693,Critical,Word,Unrelated,Left,incorrect
L2,L2_26,C,unwariness,746,6.6147,Critical,Word,Constituent,Left,incorrect
L2,L2_26,C,unsharpness,755,6.6267,Critical,Word,Unrelated,Left,correct
L2,L2_26,C,reusable,734,6.5985,Critical,Word,Constituent,Left,correct
L2,L2_26,C,reattachable,842,6.7358,Critical,Word,Unrelated,Left,incorrect
L2,L2_26,C,untruthful,623,6.4345,Critical,Word,Constituent,Right,correct
L2,L2_26,C,resealable,949,6.8554,Critical,Word,NonConstituent,Left,correct
L2,L2_26,C,unreadable,545,6.3008,Critical,Word,Unrelated,Right,correct
L2,L2_26,C,ungraceful,519,6.2519,Critical,Word,Constituent,Right,correct
L2,L2_26,C,recomputable,840,6.7334,Critical,Word,NonConstituent,Left,incorrect
L2,L2_26,C,unkindness,790,6.672,Critical,Word,Constituent,Left,incorrect
L2,L2_26,C,undeniable,738,6.6039,Critical,Word,Unrelated,Right,correct
L2,L2_26,C,unbreakable,481,6.1759,Critical,Word,Constituent,Right,correct
L2,L2_26,C,unripeness,679,6.5206,Critical,Word,NonConstituent,Left,incorrect
L2,L2_26,C,unclearness,922,6.8265,Critical,Word,Unrelated,Left,correct
L2,L2_26,C,unawareness,601,6.3986,Critical,Word,NonConstituent,Left,correct
L2,L2_26,C,resellable,865,6.7627,Critical,Word,Unrelated,Left,incorrect
L2,L2_26,C,uncleverness,909,6.8123,Critical,Word,Constituent,Left,incorrect
L2,L2_26,C,unhappiness,699,6.5497,Critical,Word,NonConstituent,Left,correct
L2,L2_26,C,reobtainable,934,6.8395,Critical,Word,Constituent,Left,correct
L2,L2_26,C,unmovable,1077,6.9819,Critical,Word,Constituent,Right,correct
L2,L2_26,C,unthankful,802,6.6871,Critical,Word,Unrelated,Right,correct
L2,L2_26,C,unresentful,873,6.7719,Critical,Word,Unrelated,Right,correct
L2,L2_26,C,readjustable,847,6.7417,Critical,Word,NonConstituent,Left,correct
L2,L2_26,C,reclosable,824,6.7142,Critical,Word,Constituent,Left,incorrect
L2,L2_27,A,unclearness,711,6.5667,Critical,Word,Constituent,Left,correct
L2,L2_27,A,untruthful,933,6.8384,Critical,Word,Constituent,Right,correct
L2,L2_27,A,rehydratable,1032,6.9393,Critical,Word,Constituent,Left,correct
L2,L2_27,A,ungraceful,660,6.4922,Critical,Word,Constituent,Right,correct
L2,L2_27,A,reattachable,682,6.525,Critical,Word,Constituent,Left,correct
L2,L2_27,A,undeniable,889,6.7901,Critical,Word,Unrelated,Right,correct
L2,L2_27,A,unbreakable,614,6.42,Critical,Word,Constituent,Right,correct
L2,L2_27,A,unreadable,708,6.5624,Critical,Word,Unrelated,Right,correct
L2,L2_27,A,unsharpness,860,6.7569,Critical,Word,Constituent,Left,correct
L2,L2_27,A,unholiness,1268,7.1452,Critical,Word,Constituent,Left,incorrect
L2,L2_27,A,resellable,800,6.6846,Critical,Word,Constituent,Left,correct
L2,L2_27,A,reobtainable,1200,7.0901,Critical,Word,NonConstituent,Left,correct
L2,L2_27,A,reclosable,1085,6.9893,Critical,Word,NonConstituent,Left,correct
L2,L2_27,A,unresentful,1104,7.0067,Critical,Word,Unrelated,Right,correct
L2,L2_27,A,unwariness,1500,7.3132,Critical,Word,NonConstituent,Left,incorrect
L2,L2_27,A,uneventful,0,NA,Critical,Word,Unrelated,Right,incorrect
L2,L2_27,A,unmovable,617,6.4249,Critical,Word,Constituent,Right,correct
L2,L2_27,A,unkindness,563,6.3333,Critical,Word,NonConstituent,Left,correct
L2,L2_27,A,untouchable,539,6.2897,Critical,Word,Constituent,Right,correct
L2,L2_27,A,reusable,834,6.7262,Critical,Word,NonConstituent,Left,correct
L2,L2_27,A,unthankful,861,6.7581,Critical,Word,Unrelated,Right,correct
L2,L2_27,A,uncleverness,760,6.6333,Critical,Word,NonConstituent,Left,correct
L2,L2_27,A,unavoidable,671,6.5088,Critical,Word,Unrelated,Right,correct
L2,L2_27,A,unripeness,645,6.4693,Critical,Word,Unrelated,Left,incorrect
L2,L2_27,A,readjustable,1037,6.9441,Critical,Word,Unrelated,Left,correct
L2,L2_27,A,resealable,1744,7.4639,Critical,Word,Unrelated,Left,correct
L2,L2_27,A,unawareness,636,6.4552,Critical,Word,Unrelated,Left,incorrect
L2,L2_27,A,unhappiness,554,6.3172,Critical,Word,Unrelated,Left,correct
L2,L2_27,A,unskillful,579,6.3613,Critical,Word,Constituent,Right,correct
L2,L2_27,A,recomputable,809,6.6958,Critical,Word,Unrelated,Left,correct
L2,L2_28,B,readjustable,764,6.6386,Critical,Word,Constituent,Left,correct
L2,L2_28,B,unhappiness,678,6.5191,Critical,Word,Constituent,Left,correct
L2,L2_28,B,unawareness,573,6.3509,Critical,Word,Constituent,Left,correct
L2,L2_28,B,untruthful,645,6.4693,Critical,Word,Constituent,Right,correct
L2,L2_28,B,untouchable,600,6.3969,Critical,Word,Constituent,Right,correct
L2,L2_28,B,recomputable,1123,7.0238,Critical,Word,Constituent,Left,correct
L2,L2_28,B,resealable,503,6.2206,Critical,Word,Constituent,Left,correct
L2,L2_28,B,unmovable,717,6.5751,Critical,Word,Constituent,Right,correct
L2,L2_28,B,unripeness,789,6.6708,Critical,Word,Constituent,Left,correct
L2,L2_28,B,unthankful,560,6.3279,Critical,Word,Unrelated,Right,correct
L2,L2_28,B,unskillful,530,6.2729,Critical,Word,Constituent,Right,correct
L2,L2_28,B,unavoidable,638,6.4583,Critical,Word,Unrelated,Right,correct
L2,L2_28,B,unholiness,833,6.725,Critical,Word,NonConstituent,Left,correct
L2,L2_28,B,unclearness,586,6.3733,Critical,Word,NonConstituent,Left,correct
L2,L2_28,B,ungraceful,527,6.2672,Critical,Word,Constituent,Right,correct
L2,L2_28,B,resellable,667,6.5028,Critical,Word,NonConstituent,Left,correct
L2,L2_28,B,unsharpness,576,6.3561,Critical,Word,NonConstituent,Left,correct
L2,L2_28,B,reattachable,693,6.541,Critical,Word,NonConstituent,Left,correct
L2,L2_28,B,unbreakable,491,6.1964,Critical,Word,Constituent,Right,correct
L2,L2_28,B,rehydratable,556,6.3208,Critical,Word,NonConstituent,Left,correct
L2,L2_28,B,unreadable,636,6.4552,Critical,Word,Unrelated,Right,correct
L2,L2_28,B,unkindness,691,6.5381,Critical,Word,Unrelated,Left,correct
L2,L2_28,B,uneventful,555,6.319,Critical,Word,Unrelated,Right,correct
L2,L2_28,B,uncleverness,617,6.4249,Critical,Word,Unrelated,Left,correct
L2,L2_28,B,reclosable,790,6.672,Critical,Word,Unrelated,Left,correct
L2,L2_28,B,undeniable,655,6.4846,Critical,Word,Unrelated,Right,correct
L2,L2_28,B,unresentful,635,6.4536,Critical,Word,Unrelated,Right,correct
L2,L2_28,B,reobtainable,929,6.8341,Critical,Word,Unrelated,Left,correct
L2,L2_28,B,unwariness,986,6.8937,Critical,Word,Unrelated,Left,correct
L2,L2_28,B,reusable,711,6.5667,Critical,Word,Unrelated,Left,correct
L2,L2_29,C,unkindness,839,6.7322,Critical,Word,Constituent,Left,correct
L2,L2_29,C,untruthful,1043,6.9499,Critical,Word,Constituent,Right,correct
L2,L2_29,C,unwariness,0,NA,Critical,Word,Constituent,Left,incorrect
L2,L2_29,C,unskillful,1118,7.0193,Critical,Word,Constituent,Right,correct
L2,L2_29,C,reclosable,1332,7.1944,Critical,Word,Constituent,Left,correct
L2,L2_29,C,reusable,771,6.6477,Critical,Word,Constituent,Left,correct
L2,L2_29,C,uncleverness,1554,7.3486,Critical,Word,Constituent,Left,correct
L2,L2_29,C,reobtainable,1167,7.0622,Critical,Word,Constituent,Left,correct
L2,L2_29,C,unripeness,988,6.8957,Critical,Word,NonConstituent,Left,correct
L2,L2_29,C,uneventful,1343,7.2027,Critical,Word,Unrelated,Right,correct
L2,L2_29,C,untouchable,676,6.5162,Critical,Word,Constituent,Right,correct
L2,L2_29,C,recomputable,844,6.7382,Critical,Word,NonConstituent,Left,correct
L2,L2_29,C,unhappiness,668,6.5043,Critical,Word,NonConstituent,Left,correct
L2,L2_29,C,readjustable,899,6.8013,Critical,Word,NonConstituent,Left,correct
L2,L2_29,C,resealable,894,6.7957,Critical,Word,NonConstituent,Left,correct
L2,L2_29,C,unmovable,1946,7.5735,Critical,Word,Constituent,Right,incorrect
L2,L2_29,C,unawareness,0,NA,Critical,Word,NonConstituent,Left,incorrect
L2,L2_29,C,unresentful,1232,7.1164,Critical,Word,Unrelated,Right,correct
L2,L2_29,C,unthankful,1940,7.5704,Critical,Word,Unrelated,Right,correct
L2,L2_29,C,unreadable,1213,7.1009,Critical,Word,Unrelated,Right,correct
L2,L2_29,C,unsharpness,1413,7.2535,Critical,Word,Unrelated,Left,correct
L2,L2_29,C,unclearness,1107,7.0094,Critical,Word,Unrelated,Left,correct
